data\ca\1156009\1173084\480842561.html,Fortune Park Galaxy,"""The best hotel in vapi and also in area. Good staff good hospitality and also great food. only went to daffodil hall great place to have a get together or a business meet. The perfect infrastructure. WORTH",5,positive
data\ca\1156009\1173084\483579860.html,Fortune Park Galaxy,"""This hotel is located off the high way on Gunjan Chowk. This complex has lot of high end shops. Very easy to commute. Service is good. Rooms space are comparatively less. Breakfast has lot of items. Reception staffs are polite.",4,positive
data\ca\1156009\1173084\488238739.html,Fortune Park Galaxy,"""Enjoyed the buffet with live music.. best dineout option in the area... Good hospitality and smiling staff... At your service always.. overall a satisfactory evening.. keep up the good work.. worth the money spent!!",4,positive
data\ca\1156009\1173084\491687389.html,Fortune Park Galaxy,"""We had a family get together of our organization at Daffodil in Fortune Park Galaxy. Everybody like the food and the service of the banquet team was very impressive. Especially the co-ordination of the activities by Mr.Surjeet & Ms.Priyanka was appreciable. I feel, the communication between the day & night staff on reception need some more improvement.  Thanks a lot to all Galaxy team for making our event so successful.",4,positive
data\ca\1156009\1173084\492349846.html,Fortune Park Galaxy,"""Nice place. Lovely cookies. Good clean rooms. Also this hotel is located besides Mac Donald's and pizza Hut. So you have other eating options as well. The hotel is easily accessible as on the main road.",5,positive
data\ca\1156009\1173084\497054135.html,Fortune Park Galaxy,"""Most friendly and helpful Reception Hall manager ,Receptionist and entire team. I like most the way of welcoming NAMASTE -great Indian culture.I have nearly 20 days of awesome stay experience with them.Every single day was exceptional.Great staffs that know the true value of customer service.\n\nI was in business trip and guided that Fortune Park Galaxy is the best in Vapi for business travelers.\n\nIn April 2017 Stayed in first floor .Concerned staffs ensured my room was immaculate on a daily basis and all Staffs were very friendly and also extremely helpful.\nThe room was comfortable in every way. The indoor\u002Foutdoor interior was true to the photographs upon the hotel's website.\n\ni was impressed by all of the staff within the hotel, even when i asked if they could organize hiring taxi, they were able to recommend and arrange everything.Special thanks to Mr.Subhajit\u002FMs.Dhara\u002FMs.Priyanka\u002FMr.Baldev\n\nThe quality of Shampoo and conditioner in the bathroom were in great standard.\n\nFood Menu and the taste both i have enjoyed for the entire period of stay.\n\nOverall i received exceptional service from staffs which was second to none.\n\nI will certainly be staying here again.",5,positive
data\ca\1156009\1173084\499318393.html,Fortune Park Galaxy,"""Yesterday went to Hotel Fortune Galaxy vapi the Taste of the food was awesome.. Service was also amazing.. Restaurant Manager Mr Mani was very humble and arranged the meal in best way.. Truly impressed with the service.. Must visit",5,positive
data\ca\1156009\1173084\501141042.html,Fortune Park Galaxy,"""We did events at Dafodil hall and we experienced nice, supportive staff, under excellent leadership by Mr. Mani.\nFood was delicious and very teasty.\nIf, you looking for events or function, good option in Town.",4,positive
data\ca\1156009\1173084\504379768.html,Fortune Park Galaxy,"""Found the staff more courteous, food quality improved, hygiene was good. Front office was prompt in service, Restaurants ambience appeared brighter. Food\n\nOne suggestion\n1. Refurbish the old rooms; It's time now",4,positive
data\ca\1156009\1173084\504391394.html,Fortune Park Galaxy,"""Stayed at the hotel...! It's nice, clean and tidy.\nCourteous staff. It's an ITC HOTELS affiliated property. \n\nRooms are small, clean and neat. Loved get a copy of the English Newspaper in the morning. Not too happy with bathroom and toilet area. It was shabby and small.\n\nIt's a good business traveler hotel.\n\nThere's also many shops and eateries in the hotel complex. They have a Mc Donald's, Pizza Hut, Benetton, Levi's, Us Polo, Woodlands, Raymonds and legend store.\n\nIf in Vapi then I'd surely recommend this hotel.",3,negative
data\ca\1156009\1173084\513602460.html,Fortune Park Galaxy,"""I visited Fortune galaxy, Orchid restaurant for work related meeting, and suddenly heard a mesmerizing  voice unplugged guitarist singing there, Was taken by surprise to find something like this in VAPI and overwhelmed to hear Mr.Prince sing! He made my day! Awestrucked !",5,positive
data\ca\1156009\1173084\514063506.html,Fortune Park Galaxy,"""The rooms are clean, well lit, well conditioned and house keeping services are really excellent. Ours was a Deluxe Room and all the amenities were refurbished daily. Experience is very warm and welcoming and the staff is always readily available to serve. In addition, after you have run out of lazying and enjoying the room, there are numerous eateries, KFC, McD, Koffee Kulture and CCD and even more shopping outlets just below the hotel. All in all, if you want a gateway for a Sat and Sun you want to laze out, definitely Daman Vapi Fortune Park Galaxy is a place to be. :)\n\nNegatives: Some of the rooms on the back side do not have view from the window, if at all, you are an experimenting soul like me. In room dining food is not as excellent as the hotel itself. If you are foodie and peculiar about what you eat, avoid in room food. However, it is not bad at all, for a person who likes average food, the food is good.",4,positive
data\ca\1156009\1173084\514135200.html,Fortune Park Galaxy,"""We've been to Orchid Restuarant, they food quality, service, variety and ambience is really great. We have been their customer for around 12 years and it feels like new everytime. I would surely recommend others to come dine at this place. Trust me it would be a wonderful experience",5,positive
data\ca\1156009\1173084\523548834.html,Fortune Park Galaxy,"""Excellent Banquet hall with perfect service from the staff. No sound of nearby location was disturbing us in our event. Food quality was good as well.Budgeted banquet as well . summarizing the words it was an worth spending the money.",5,positive
data\ca\1156009\1173084\527346318.html,Fortune Park Galaxy,"""Very old properties,Rooms are very small. It's not a kind of ITC group of hotel.\nBut one thing behaviour of Staffs are Excellent . Restaurant service is slow. Food quality is average. Overall Ambience is average.",2,negative
data\ca\1156009\1173084\532480854.html,Fortune Park Galaxy,"""This place is far from any of the ITC hotels standard. The rooms, the corridors stink with the seepage smell. Washrooms are bad. Pillows and beddings had to be replaced after check-in. Looks like an unmaintained old property. Would not recommend even as a low budget hotel.",1,negative
data\ca\1156009\1173084\533609342.html,Fortune Park Galaxy,"""I visit Vapi on a weekly\u002Fbi-weekly basis and I gotta say that this is hands down the best hotel the area has to offer.\n\nWell-maintained rooms with all the necessary appliances but what makes this a great place is the service that it offers! Very quick to respond over the phone, and they'll arrange anything you need in minutes.\n\nGreat location, very central to the industrial town, surrounded by shops and eateries. 2 good restaurants on site too.",5,positive
data\ca\1156009\1173084\534221015.html,Fortune Park Galaxy,"""I have been staying at this hotel on many visits to Vapi. Very good place to stay, has good restaurant and ambient. Air conditioning in room is quite comfortable. Variety of food items in buffet breakfast and dinner are fairly OK. However rooms are smaller in area and washroom is also smaller in size. However stay experience is quite hygienic.",4,positive
data\ca\1156009\1173084\534232982.html,Fortune Park Galaxy,"""This is a best hotel of the area. Excellent location in the heart of the city. Well maintain rooms with all necessary amenities. Well managed, silent, very cooperative and always smiling staff. At reception staff  very cooperative and fast  at the time of checking and giving proper information specially Ms. Dhara",5,positive
data\ca\1156009\1173084\534255328.html,Fortune Park Galaxy,"""\""We had a marvelous stay in Fortune Park Galaxy at Vapi. Wonderful interiors, very good service with an excellent staff.  I recommend the Orchid Restaurant of this hotel for delicious food. I\u2019m never gonna miss the Punjabi food I had in lunch last time!  It really feels like home. You will never get a luxury in such reasonable rates. Trust me...Fortune Park is your second home if you\u2019re in Vapi.",5,positive
data\ca\1156009\1173084\537839454.html,Fortune Park Galaxy,"""I am very frequent to this place and every time I am pleased to be here. Front desk staff (Mrs. Dhara Tank & Mr. Subhasis) are very much co-operative. Orchid Restaurant is equipped with ample of staff and buffet (veg \u002F non veg) are reasonably good multi-cuisine in affordable price. Overall ambience of rooms & hotel is compared to be very good in VAPI. I am very sure that stay at fortune park galaxy will be a best choice to spend night.",5,positive
data\ca\1156009\1173084\538661541.html,Fortune Park Galaxy,"""it was a good experience with Fortune Park. Little bit looks old rooms but they are improving.I always love the food , as specially breakfast. I hope they will start new hotels in Daman and Surat as this kind of hotels are missing in those areas.",4,positive
data\ca\1156009\1173084\539933949.html,Fortune Park Galaxy,"""Very nice hotel for short and long term stay. I was totally satisfied with services (staff, accommondation, food). When I will visit Vapi again Fortune hotel will be my first choice! Thank you for such good services.",5,positive
data\ca\1156009\1173084\540822763.html,Fortune Park Galaxy,"""This hotel is located centrally in the market area, though area is crowded, you get everything nearby and most of the branded restaurants and shops are within vicinity. Though Vapi have other good hotels but I found this one the best amongst all available. Staff is really cooperative. Rooms are decent and suits to the ITC group reputation. Though some repairing work is going but they changed my room due to noise problem. Food is excellent, buffet have enough variety to select from and live counters makes sure to serve as per our taste. \nWith the given choices in Vapi, other hotels have comparatively very less room rates but if you wish overall good experience you can go for this hotel.\n",4,positive
data\ca\1156009\1173084\541881334.html,Fortune Park Galaxy,"""This is probably the best place to stay in Vapi under ITC group. Staff is courteous and friendly, ever smiling. Food is also good, rooms are comfortable and clean. Overall. you get good amenities at decent price. My preferred hotel for all my trips",4,positive
data\ca\1156009\1173084\544704756.html,Fortune Park Galaxy,"""Great people very knowledgeable \nFood is great. \nFront desk is very accommodating.\nLaundry services is impeccable \nThe clerks are always willing to help with any duty. \nRooms are very decent and the beds are turned down perfectly. \n",4,positive
data\ca\1156009\1173084\549281270.html,Fortune Park Galaxy,"""Good location, friendly staff with excellent  behavior, Rooms are spacious and very clean.... Service is very good. Delicious food with lot of choices....I certainly recommend this hotel for comfortable stay.",5,positive
data\ca\1156009\1173084\551913894.html,Fortune Park Galaxy,"""Thank you for the Lovely experiences.To mention, Mr Darshan and his Night shift were Great...!!!.Smooth Booking and Checkin....smiling faces of all the Night Staff......including night security Guard of the Complex entrance.Welcome call by Reception, Room service was quick at 3 midnight - all too good....Had a great sleep(room 1022).Breakfast in Coffee shop was fabulous....smooth Check out...Three cheers to Fortune Park Team and its GM",5,positive
data\ca\1156009\1173084\552615702.html,Fortune Park Galaxy,"""I am Staying this Hotel Since last 10 Years Whenever I am on a Business Tour to Vapi.\nIts a nice Hotel with all amenities like, Wi-fi, Complimentary Breakfast, Laundry and Good Restaurants Orchid. There was a swimming pool in the past and they have closed it -I am a little bit disappointed on this. Overall all the staff is co-operative right from Front office, Housekeeping, and Restaurant.The management must renovate all the old room as fast as possible. \nThe overall experience of staying in this Hotel is good. Everyone is eager to help you.The front office Manager Mr. Suhasis is very helpful in assisting you with all sorts of problem.Keep it up.",4,positive
data\ca\1156009\1173084\554334035.html,Fortune Park Galaxy,"""I'm staying in this hotel from past  6 months, and it is always a pleasurable experience for me. Room upkeep and hospitality of its employees is a class worth mentioning. Food is great with loads of options to enjoy. I strongly recommend people to stay provided rooms are available, as it is always in high demand :).",5,positive
data\ca\1156009\1173084\560986840.html,Fortune Park Galaxy,"""The rooms are good.Ac is very effective.Very neat linen.Lavish buffet. Staff is amazing will help you in best possile way.Room service is also the best and hygenic.Bathrooms a big yes.All in all if it fits your budget dont think go for it",5,positive
data\ca\1156009\1173084\562481071.html,Fortune Park Galaxy,"""The hotel has good hospitality. The rooms were pretty old, but never mind the amenities were the best. The hotel is under renovation. The food was very good and had wide variety.\nWill again choose to stay and recommend others to opt for it without second thought",4,positive
data\ca\1156009\1173084\563287202.html,Fortune Park Galaxy,"""The hotel was very good. Affordable price and I think this is the best hotel in Vapi. It is in the center of city. I liked variety of food during breakfast and lunch (not just Indian but European also). And also special thanks to Subhajit Mondal. He was very friendly, helped us to solve many issues during stay and had excellent English.",4,positive
data\ca\1156009\1173084\564197770.html,Fortune Park Galaxy,"""This property of Fortune Hotels ( erstwhile also known as Galaxy hotel), is one of the oldest and most reliable and reputed properties in Vapi. \nThis is most preferred place for business travellers as well as long distance road travellers enroute Mumbai or Gujarat \u002F Rajasthan .\nDo remember to book in advance as the occupancy is nearly full on a typical day!",4,positive
data\ca\1156009\1173084\564773921.html,Fortune Park Galaxy,"""Excellent hotel with great amenities.I have been a regular to this hotel and still they treat you as their first customer with great courtesy.Vast plethora of food items to choose from.Excellent staff and looking forward for next visit.\nM.B.Pavan kumar",5,positive
data\ca\1156009\1173084\574560741.html,Fortune Park Galaxy,"""Fortune Galaxy is the best option for a healthy stay at Vapi. Renovation is almost complete. So you can enjoy your stay in a new vibe. All staffs are very much cordial to the guests. I have stayed over 30 days in this hotel during a period of time.\nComing to the food, you can enjoy a lot of vairty of food in the Orchid Restaurant. They organisned various regional food festivals during the year. The Head Chef Mr Avilash Mukherjee is an extremely doing good in his domain to satisfy the food taste of the guests.\nFor pure veg you can enjoy in Woodland restaurant under the umbrella of Fortune Galaxy\n\nThanks\nDebajit Saha",5,positive
data\ca\1156009\1173084\576705471.html,Fortune Park Galaxy,"""Fortune Galaxy hotel, Vapi is an excellent hotel for businessmen. The hotel is extremely comfortable and the rooms are excellent and well furnished. It caters to all the comforts needed for business, work and meetings. The location is excellent with good connectivity to Daman and Silvassa. There are multiple restaurants in and around the hotel which provides for variety in dining experience.",4,positive
data\ca\1156009\1173084\577107562.html,Fortune Park Galaxy,"""A fantastic hotel closed to a major road way so very convenient. The staff were excellent and very helpful. The newly renovated room was well laid out and very comfortable with many 5 star features. The breakfast selection was also good with a variety of items to suit most tastes. I would highly recommend this hotel.",5,positive
data\ca\1156009\1173084\578198686.html,Fortune Park Galaxy,"""Hotel is very good.Undergoing renovations. Stayed with family in their Suite room.Very good buffet breakfast.Gym, spa facilities available. Only thing they can add is bath tub which was missing.On travel site bath tub was there, but in actual nothing like that.Otherwise safety , cleanliness, food taste is good.Desk help and courtesy extended by Mr.Mehul was very nice.Overall good experience.",4,positive
data\ca\1156009\1173084\581828616.html,Fortune Park Galaxy,"""I travel frequently to Vapi for official work and Fortune Galaxy is my first choice. Hotel staff is very good and they actually remember your preferences and would never give you a chance to complain about anything. Newly renovated rooms are very good.\nRooms are very comfortable and food is good. There is no other hotel in Vapi that can meet the standards of this hotel",5,positive
data\ca\1156009\1173084\585599278.html,Fortune Park Galaxy,"""Very clean rooms with good food. It is only hotel in vapi which serves Non-Vegetarian dishes. It attracts many foreigners and it is situated on the main high way with many branded stores and other eat-outs. Staffs are very welcoming and friendly. I always love to stay here.",5,positive
data\ca\1156009\1173084\586865391.html,Fortune Park Galaxy,"""Most preferred place to stay while in Vapi. Excellent rooms and serve with delicious spread of breakfast and inroom dining. \nThe staff is very humble and courteous with lightening quick room service.\nRecommended for stay and location of the property is very strategic.",5,positive
data\ca\1156009\1173084\587413203.html,Fortune Park Galaxy,"""Special mention for the chef Avilash Mukherjee and restaurant staff members Juliee , Rajendra and Asit who make me feel at home with their loving care, attention to my likes and dislikes and are always very alert to ensure that I am having a great time.\nanother mention for Suvanshish and Mehul at the front desk. Thanks for accommodating even my most unreasonable demands. you make me feel like a king and even on my worst days bring a smile on face with your care and attention.\nBest place to stay and eat in Vapi",5,positive
data\ca\1156009\1173084\589483994.html,Fortune Park Galaxy,"""I am staying in this Hotel since last one month .The Hotel is very near from the Railway station and on the national highway. But the room tariffs are very high compared to other Hotels in the city. As this Hotel do not have the swimming pool . Also this Hotel do not have the Garden to roam or in order to have a small walk in the evening.In other sense the Hotel area is very busy and crowded due to shopping malls and restaurant. The overall staff from the Front office , Housekeeping and Restaurant are very good and friendly and as per the standard of ITC. Restaurant peoples are quiet helpful and friendly like Chef Mr . Avilash Mukharjee , Mr. Asit Ghosh and Mr Dange are quiet helpful during my stay in the Hotel",4,positive
data\ca\1156009\1173084\591472304.html,Fortune Park Galaxy,"""This hotel has been like a second home for me because of a long ongoing project in Vapi. But this hotel and the staff never fail to make every stay more than comfortable. Ms. Shivani and Mr. Subhajit at Front office are a delight to talk with everytime. \nThe rooms are pretty well maintained. And recently renovated superior rooms are a good option to stay in budget. Except the elevator, everything is Perfect. The Orchid restaurant would never bore with montonous food preparation. The chef always tries many cuisines along with occasional festivals. Mr. Asit from this restaurant always takes utmost care of all the guests. Even if we have some special request, it is always taken care of. All in all, it's a perfect choice to stay at this hotel at any given time.",5,positive
data\ca\1156009\1173084\600823544.html,Fortune Park Galaxy,"""The location is right onto the highway and has a lot of boutique shops and a coffee shop in the same area. All eating joints are close by so its quite perfect. The hotel is nice. the rooms are big. the service is great.\nThe food is also very good.",5,positive
data\ca\1156009\1173084\600947627.html,Fortune Park Galaxy,"""The only drawback is it is almost fully occupied forever and you dont get rooms 50% of time. Service, Courtesy, Location, Food everything is superb. There is enough parking available and the staff is always eager to help.",4,positive
data\ca\1156009\1173084\603135853.html,Fortune Park Galaxy,"""room well kept; credit house keeping staff in particular Mr afroz who cleaned the room at 4 am \nwell taken care of\nfriendly and responsive staff\nideally located\nresponsive registration desk\nclean and well lit corridors",4,positive
data\ca\1156009\1173084\607589853.html,Fortune Park Galaxy,"""Cleanliness v.v.good\nAutomation: @ Door @Air conditioning \nComplimentary breakfast: 10 out of 10\nRoom Amenities: fridge, tea &coffee, 2 water bottle & 1nos chips complimentary \n\nWelcome guest was also awesome\nStaff are grt",5,positive
data\ca\1156009\1173084\612550314.html,Fortune Park Galaxy,"""While on a business trip, you need a hotel which is safe, clean and offers you a comfortable stay - and you can trust ITC to provide such a property. Fortune Galaxy with its prime location is an ideal place to stay in Vapi. There are retail outlets, restaurants, cafe, gym (Fortune park's) in the vicinity, as well as 2 restaurants within the premises offering great food. Staff is courteous and friendly. Overall a comfortable stay.",5,positive
data\ca\1156009\1173084\624389269.html,Fortune Park Galaxy,"""Memorable stay once again. As usual staff is very kind and guest friendly. Special appreciation of Su-Chef Mr. Abhilash Mukherjee. He was kind enough to understand my specific requirement of food for Navratri fast. Food taste was fantastic and service was quite prompt. Keep it up!",5,positive
data\ca\1156009\1173084\627683160.html,Fortune Park Galaxy,"""Fortune Galaxy hotel, Vapi is most convenient and safe place to stay.it is a neat and clean. Room service and food quality both in Orchid restaurant and Woodland restaurant Very good. A very friendly and helpful receiption staff.",5,positive
data\ca\1156009\1173084\628928715.html,Fortune Park Galaxy,"""Very good option to stay at Vapi..there was Sri Lankan food festival at the hotel during my stay... Many thanks to Chef Avilash Mukherjee for customizing few dishes for me.....Great job.....Maintain the quality.",5,positive
data\ca\1156009\1173084\629264196.html,Fortune Park Galaxy,"""Every thing Good, except connectivity, In my room 141 & another room 143 there is no Airtel or Idea operator signal, most of the time we kept open our room door, some times your wifi signal also dropped, unable to send mails, hope it will be corrected.",5,positive
data\ca\1156009\1173084\630018065.html,Fortune Park Galaxy,"""Excellent Hotel, Good food, Good Service, Friendly staff. Great ambiance.\n\nGood rooms in all categories. \n\nNot so far from Vapi station. On Mumbai Ahmedabad NH.\n\nNear by Market for shopping, ATMs available.",5,positive
data\ca\1156009\1173084\639083702.html,Fortune Park Galaxy,"""I had to stay at this hotel as there is no other better hotel in this area. This is a very basic hotel. I choose this hotel as it an ITC group property. The rooms are very small and dingy. It is located right on the highway and the view from the rooms is bad. I wish the ITC group had made this hotel more beautiful with greenery around. There is not a single tree in the premises and its in the middle of shopping area. The reception is a dingy little hole and the elevator is a pigeon hole. I am surprise how ITC developed such a sub standard property. \n\nThe housekeeping of rooms was OK and the quality of bed was also Ok. I wish the rooms were little bigger. The bed was very tiny. \n\nBreakfast was edible and nothing to rave about. On the whole very average property. Had there been better hotel in Vapi I would not have stayed here.",3,negative
data\ca\1156009\1173084\639333012.html,Fortune Park Galaxy,"""Best option in Vapi,Property at Prime location,The staff in the hotel take service to a next higher level,excellent mini bar & complimentary breakfast and dinner are super.The restaurant staff are very polite & efficient,everyone there are always on their toes,Great hospitality by Mr Shivendra, Sadhna & Suryakant ,Will love to do more function there in future.",5,positive
data\ca\1156009\1173084\640867430.html,Fortune Park Galaxy,"""As we stayIng here for long time, really very nice hospitality. Good and clean rooms. Very supportive staff. Special thanks for manages to Mr Amey, subhasis, Ravendra, sushmita, sneha, Pooja ,Asit,Dange,panda and other more.",5,positive
data\ca\1156009\1173084\640987575.html,Fortune Park Galaxy,"""A lovely place to be. \nWhat a warmth u guys have in ur hospitality, just not for food but for great service and an amazing experience. One must visit this restaurant in vapi.\n\nDelicious food, Lovely place, Excellent friendly Staff. Everything well taken care of...\nSpecial Regards to lady's with a great smile Juilee & Sushmita for the choice of menu and the great conversation indeed.\n\nSaying it without any doubt- I am definitely coming back to have this experience again.",5,positive
data\ca\1156009\1173084\641269823.html,Fortune Park Galaxy,"""Renovated rooms are good, clean. Service is good. Staff is polite. Check in and check out is smooth. Located in central place with many shops around it is an excellent hotel in Vapi. For business travelers efficient service is provided.",4,positive
data\ca\1156009\1173084\645704895.html,Fortune Park Galaxy,"""Had been to the restaurant with friends. They had fabulous buffet spread with great deserts. Meet there Chef Prakash, he had explained the spread of buffet and there signature dish. The service was also good. All the best for chef and his team",5,positive
data\ca\1156009\1173084\646921848.html,Fortune Park Galaxy,"""my first time in Vapi. \nbut which is by the way about 10km from Daman.\nSo 2 choices where to stay,Fortune Galaxy at Vapi or hotel Deltin at Daman.\nrooms in deltin is better than fortune but fortune is ok if you will need to stay to factories near the GIDC. its like walking distance haha, 5 min drive.whereas from Deltin ,it\""ll be 15 -30 min. beside Fortune are different type of stores. branded clothes , shoes, and Mcdonalds. so there is more things to roam around and see in Fortune than in Deltin. Deltin is secluded. Deltin accommodation is better but the internet is not that reliable. so its your preference that will dictate of where to stay. Deltin serves or has a chinese restaurant. Fortune is mostly serving veg food. not so many option for non-veg. Take Mcdonald , its just a few steps away.",3,negative
data\ca\1156009\1173084\647104713.html,Fortune Park Galaxy,"""Awesome property, Nicely maintained, Great Hospitality and overall yummylicious food\u003E Hats off to the Executive Chef Prakash who made our visit a memorable one, staff is very courteous at restaurant and Whatever they did was wonderful. All the best . Hope to visit again....",5,positive
data\ca\1156009\1173084\647144459.html,Fortune Park Galaxy,"""It was a pleasure to have dinner at Fortune Park Galaxy, Vapi. Giving you a 5-star rating. I am pleased that my dinner at your hotel was enjoyable and your service & facilities exceeded my expectations. I was also delighted to have a pleasant experience at Orchid, your Multi Cuisine Restaurant.I am eagerly awaiting to return soon.",5,positive
data\ca\1156009\1173084\647306362.html,Fortune Park Galaxy,"""one the most Preferable places to stay in and about Daman-Vapi-Silvassa.\nthe staff is excellent, the rooms are lovely and comfortable.\nadd to that the buffet is absolutely fantastic as is the breakfast.\n\nthe new extension and the 3rd floor rooms are an absolute delight if\u002Fwhen available.\nnot quite sure if all the rooms have a refrigerator but i had one during the last stay here.\nhave been and will be a repeat client ........",4,positive
data\ca\1156009\1173084\656469127.html,Fortune Park Galaxy,"""Very good experience. Rooms clean and well kept. Ideal location. I like the best is smiling staff. Very nice break fast and served hot and many multiple choices. Room dining service is nice and quick. All staff are well trained and polite",4,positive
data\ca\1156009\1173084\658820335.html,Fortune Park Galaxy,"""This is my second accommodation at the Fortune Galaxy Hotel. Overall nkce experience , excellent breakfast and dinner. Very very good service, very frendly staff. I want to say if you come this country stay in this hotel. Specially I want to say Many many thanks Mr. Jitendra joshi and his team.",5,positive
data\ca\1156009\1173084\659438438.html,Fortune Park Galaxy,"""As usual had a great stay with galaxy and staff is so responsive and cooperative to serve promptly.\nI prefer staying with this hotel upon my every visit. \nMr. Jitendra & Ms. Saloni in orchid cafe has been excellent with his support and assistance. ",5,positive
data\ca\1156009\1173084\659543574.html,Fortune Park Galaxy,"""An outstanding hotel,  reasonably priced located in central Vapi.  Good for business or family.  Conveniently located for  easy access to highway,  amenities nearby.  Friendly staff,  good food,  Chef comes by to check on quality of foid and will ensure your satisfaction,  staff follows up closely and very attentive in restaurant. Room is reasonable but occasionally,  some mosquitos can be nuisance.",5,positive
data\ca\1156009\1173084\660870285.html,Fortune Park Galaxy,"""This hotel is not to be compared to 5* hotels in Mumbai. That said the restaurant can compare with any top hotel in any city. The breakfast spread is truly impressive!\n\nRooms are reasonable and whilst some of the fixtures are due an update, the bed and pillows are some of the comfiest I've slept on. \n\nLocation within vapi is excellent, loads to do in and around.\n\nThe gym facility is great. \n\nHotel is highly recommended.",4,positive
data\ca\1156009\1173084\677528833.html,Fortune Park Galaxy,"""I would suggest everyone to visit the Orchid restaurant and feel the real hospitality, the entire staff of fortune park galaxy Suryakant and Sadhna are very supportive,and in front office department Mr Subhash and Mr Mohsin are very very supportive and cooperate for all entire Welspun Guest,  their food quality is awesome especially when they are running different types of food festivals. Very much satisfied.",5,positive
data\ca\1156009\1173084\679422804.html,Fortune Park Galaxy,"""Stayed at this property for 3 nights during a business trip. Here're my impressions of the place:\nRoom - Stayed at superior room. Although the room is a bit constrained on the space, it is very well furnished and has ample lighting. The washroom is spacious and comfortable. The TV has cable tv and the room also has a kettle for tea. I just wish the working table was a little bigger. It was too small to comfortably work on a laptop so i ended up working on my bed. The bed is comfortable though.\nFood: Probably the best thing about this hotel. The breakfast buffet at Orchid was quite nice with a very wide variety of selection on offer. It has south indian, north indian, veg, non-veg..enough to keep you happy. The quality on offer is also top-notch. The dinner buffet is similar story. Quite awesome food. We were never disappointed.\nStaff: the staff came across as very very courteous and polite. One gentleman in the restaurant kept insisting that we try out more stuff. Very well trained staff, I must commend the management for this.\nAmenities: The hotel also has an adjoining fitness centre. It has adequate equipment and quite useful. The lift in the hotel is from another era, it served us well but they should think of modernising it. One disappointment though: we wanted to use a small meeting room where  we could meet and discuss but no such room was available.\nLocation: Bang in the middle of a big market. It has some good eating options around as well.\nOverall, loved the stay at Fortune. Barring couple of minor issues, it was a lovely experience.",5,positive
data\ca\1156009\1173084\679849402.html,Fortune Park Galaxy,"""This wonderful hotel epitomises the absolute best in hospitality. The warmth of the management and staff is exemplary and uncommon. The rooms are extremely comfortable and the food is fabulous. \nI stay here very often and look forward to being here every single time. This truly is my 'home away from home'. Wouldn't trade staying here with any other place.\nThanks so much Ravindra, Shubhashish and all my other friends here\nManu Kapur\nGHCL Ltd",5,positive
data\ca\1156009\1173084\679907387.html,Fortune Park Galaxy,"""This hotel is one of the best hotel I stayed. Excellent rooms, cleanliness, good air conditioning, delicious food, warm welcome, and excellent staff's behaviour.\n\nMy best wishes to the hotel for keep going to the top!!!",5,positive
data\ca\1156009\1173084\680334750.html,Fortune Park Galaxy,"""it his having a center location, prompt service, restaurant having healthy food, cooperative staff, good and well maintained interior in room, cleanliness. This leads to a top most hotel in vapi, daman & Silvassa area",5,positive
data\ca\1156009\1173084\686765957.html,Fortune Park Galaxy,"""Good business hotel. Room is good and price reasonable. All staff is very courteus and willing to help. Specially, Mr. Masudur and Ms. Juliee in the restaurant. They take care of all the details at breakfast, luch, and dinner.",4,positive
data\ca\1156009\1173084\687558694.html,Fortune Park Galaxy,"""My wife and her elder sister stayed here yesterday. This was their second stay at this hotel and they have very good things to say. They had a great experience and the breakfast at Orchid was superb. The front desk was very helpful and exceedingly accommodating. Five stars from her side.",5,positive
data\ca\1156009\1173084\688651723.html,Fortune Park Galaxy,"""I am regular visitor to Vapi but Stayed here for the first time\nVery good experience \nNice hotel and great staff \nNicely done rooms\nHotel has a variety of food options in the menu\nTried different options during my stay and all were delicious.\nWould recommend all travelers to opt for this hotel",5,positive
data\ca\1156009\1173084\688918457.html,Fortune Park Galaxy,"""Have been staying at this property for past few years and this time have seen a great great change... \n\nGreat renovated rooms\nFood (Breakfast & Dinner) was great\nGreat Warmth & Hospitality by the staff\n\nAwesome change across board... \n\nKeep it up...",4,positive
data\ca\1156009\1173084\689656002.html,Fortune Park Galaxy,"""Enjoyed the food with my family. It was great and the taste was aswum.Would like to come for other food festival also. Nice Hyderbadi touch.Nice hospitality too and the live band added more color to the food and taste.",5,positive
data\ca\1156009\1173084\692911447.html,Fortune Park Galaxy,"""Pleasant experience at Fortune, Vapi. Rooms cleanliness, food quality - breakfast includes various varieties, I personally love their fruit cake they serve in breakfast. \n\nOverall it was a pleasant stay at Fortune. Would love to visit here again.\n\nThanks team.",5,positive
data\ca\1156009\1173084\694297358.html,Fortune Park Galaxy,"""Beautiful Clean rooms with amazing lobby area and great infrastructure. \nFood is very delicious. Hospitality is always friendly and quick. Recommend for business meetings, parties & marriages. \nI got beautiful service in my marriage through galaxy hotel which was held in july 18. ",5,positive
data\ca\1156009\1173084\696470938.html,Fortune Park Galaxy,"""Awesome place for stay at Vapi. Recommended to others. Breakfast quality and variation were available for veg and non-veg person. Mini bar at room available. Cleanliness of room, corridor and toilet was very good.",5,positive
